Account_Number,Customer_Id,Account_type,Account_Status
7387337218,77260958,Checking,Active
7387337219,83288884,Checking,Active
7387337220,46446880,Savings,Active
7387337221,52514042,Checking,Active
7387337222,99249703,Checking,Active
7387337223,55323730,Checking,Inactive
7387337224,82765471,Savings,Active
7387337225,18565453,Checking,Active
7387337226,87907858,Checking,Active
7387337227,91523127,Checking,Active
7387337228,80775332,Checking,Active
7387337229,14535763,Savings,Active
7387337230,76921245,Savings,Inactive
7387337231,31861379,Checking,Active
7387337232,70789749,Savings,Active
7387337233,47444312,Savings,Active
7387337234,40748871,Checking,Active
7387337235,96703326,Checking,Active
7387337236,57214940,Savings,Active
7387337237,47932991,Savings,Active
7387337238,67469471,Savings,Active
7387337239,24778386,Savings,Active
7387337240,96635097,Savings,Active
7387337241,70011133,Savings,Active
7387337242,87631279,Checking,Active
7387337243,29432623,Savings,Active
7387337244,69321240,Savings,Active
7387337245,90426803,Checking,Active
7387337246,70978019,Checking,Active
7387337247,20759064,Checking,Active
7387337248,26009048,Checking,Active
7387337249,98354113,Savings,Active
7387337250,14238180,Checking,Active
7387337251,65284629,Checking,Active
7387337252,35081056,Savings,Active
7387337253,55359385,Checking,Active
7387337254,68413995,Checking,Active
7387337255,17481043,Savings,Active
7387337256,41595768,Savings,Active
7387337257,91472092,Savings,Active
7387337258,92459621,Savings,Active
7387337259,93146171,Checking,Active
7387337260,43542411,Checking,Active
7387337261,54244073,Checking,Active
7387337262,63618068,Checking,Active
7387337263,78431431,Checking,Active
7387337264,13971754,Savings,Active
7387337265,54799790,Savings,Active
7387337266,55170455,Checking,Active
7387337267,90351636,Savings,Active
7387337268,28752227,Savings,Active
7387337269,26406863,Checking,Inactive
7387337270,16315073,Savings,Active
7387337271,40026336,Checking,Active
7387337272,49531563,Checking,Active
7387337273,11228502,Savings,Active
7387337274,24985063,Savings,Active
7387337275,27897332,Savings,Active
7387337276,54818667,Savings,Active
7387337277,98022764,Checking,Active
7387337278,56601931,Checking,Active
7387337279,15525634,Checking,Inactive
7387337280,37194679,Checking,Active
7387337281,83549480,Savings,Active
7387337282,45571701,Savings,Active
7387337283,42188392,Savings,Active
7387337284,90695279,Savings,Inactive
7387337285,56157925,Savings,Active
7387337286,26186358,Savings,Active
7387337287,60370731,Savings,Active
7387337288,37974265,Checking,Active
7387337289,87791198,Savings,Active
7387337290,74006130,Checking,Active
7387337291,30146715,Checking,Active
7387337292,46076033,Checking,Active
7387337293,97860268,Checking,Active
7387337294,49867049,Checking,Active
7387337295,11824331,Savings,Active
7387337296,55502805,Checking,Active
7387337297,14535763,Checking,Active
7387337298,22871723,Savings,Active
7387337299,43376082,Savings,Active
7387337300,83046006,Savings,Active
7387337301,31005217,Savings,Active
7387337302,16323173,Checking,Active
7387337303,46800174,Savings,Active
7387337304,42398669,Checking,Active
7387337305,25275154,Checking,Inactive
7387337306,27456158,Savings,Inactive
7387337307,73989064,Checking,Active
7387337308,44972008,Savings,Active
7387337309,59465639,Checking,Active
7387337310,32821255,Savings,Active
7387337311,52662938,Savings,Active
7387337312,49822148,Savings,Active
7387337313,23845992,Checking,Active
7387337314,10118167,Checking,Active
7387337315,29023234,Savings,Active
7387337316,70290598,Checking,Active
7387337317,53099960,Savings,Active
7387337318,90660695,Savings,Active
7387337319,16472370,Savings,Active
7387337320,90403501,Checking,Active
7387337321,79805465,Savings,Active
7387337322,38090024,Checking,Active
7387337323,84672284,Checking,Active
7387337324,30304150,Checking,Inactive
7387337325,76156295,Checking,Active
7387337326,26463914,Savings,Active
7387337327,42967533,Checking,Active
7387337328,88988904,Savings,Active
7387337329,89290039,Savings,Active
7387337330,72487742,Savings,Active
7387337331,41694948,Savings,Active
7387337332,86611193,Savings,Active
7387337333,55019696,Checking,Active
7387337334,74054927,Checking,Inactive
7387337335,50970269,Savings,Active
7387337336,92645841,Checking,Inactive
7387337337,76168057,Checking,Active
7387337338,71417392,Savings,Active
7387337339,76793710,Checking,Active
7387337340,17878728,Checking,Active
7387337341,63066319,Checking,Inactive
7387337342,80983282,Savings,Active
7387337343,28750453,Checking,Active
7387337344,41087853,Savings,Active
7387337345,38489011,Savings,Active
7387337346,13796847,Savings,Active
7387337347,37554058,Savings,Active
7387337348,85581693,Savings,Active
7387337349,76344468,Savings,Active
7387337350,83241253,Savings,Active
7387337351,35592277,Savings,Active
7387337352,76420843,Savings,Active
7387337353,30647938,Checking,Active
7387337354,19663726,Checking,Active
7387337355,95173150,Checking,Inactive
7387337356,70070507,Checking,Active
7387337357,52415442,Savings,Active
7387337358,67262349,Savings,Active
7387337359,77642836,Savings,Active
7387337360,17624292,Checking,Active
7387337361,44032233,Checking,Active
7387337362,33100614,Checking,Active
7387337363,97782788,Savings,Active
7387337364,79711656,Savings,Active
7387337365,43597884,Checking,Active
7387337366,66490332,Checking,Active
7387337367,10051845,Checking,Active
7387337368,37140335,Checking,Active
7387337369,69296077,Savings,Active
7387337370,63478040,Checking,Active
7387337371,12178447,Savings,Active
7387337372,79963456,Savings,Active
7387337373,78319565,Checking,Active
7387337374,27471920,Checking,Active
7387337375,68991140,Checking,Active
7387337376,58534816,Savings,Active
7387337377,97657462,Checking,Active
7387337378,78687731,Checking,Active
7387337379,35570965,Savings,Active
7387337380,90370287,Savings,Active
7387337381,71018216,Checking,Active
7387337382,38781138,Savings,Active
7387337383,62549751,Checking,Active
7387337384,87030029,Savings,Active
7387337385,55087677,Savings,Active
7387337386,64016495,Checking,Active
7387337387,74972453,Checking,Active
7387337388,90617697,Savings,Active
7387337389,15100840,Savings,Inactive
7387337390,79344933,Savings,Inactive
7387337391,18549813,Checking,Active
7387337392,20958698,Savings,Active
7387337393,36965312,Checking,Inactive
7387337394,33608836,Checking,Active
7387337395,89637143,Savings,Active
7387337396,69646680,Checking,Active
7387337397,69840946,Savings,Active
7387337398,95040222,Savings,Active
7387337399,52638163,Savings,Active
7387337400,12052923,Checking,Active
7387337401,55926586,Savings,Active
7387337402,28156968,Checking,Active
7387337403,52221409,Checking,Active
7387337404,74450237,Savings,Active
7387337405,36935051,Savings,Active
7387337406,15675497,Savings,Active
7387337407,58822047,Savings,Active
7387337408,65884675,Savings,Active
7387337409,34891052,Checking,Active
7387337410,82290811,Savings,Active
7387337411,68087042,Savings,Active
7387337412,61063756,Checking,Active
7387337413,62790142,Savings,Active
7387337414,39569370,Savings,Active
7387337415,23110019,Checking,Active
7387337416,40425665,Checking,Active
7387337417,30833189,Checking,Active
7387337418,62188939,Checking,Active
7387337419,94988433,Checking,Active
7387337420,27226213,Checking,Active
7387337421,92817100,Checking,Active
7387337422,25843844,Savings,Active
7387337423,80617678,Checking,Active
7387337424,60338502,Savings,Active
7387337425,62924397,Checking,Active
7387337426,21598061,Checking,Active
7387337427,57281054,Checking,Active
7387337428,83158122,Savings,Inactive
7387337429,25628571,Savings,Active
7387337430,46811152,Checking,Inactive
7387337431,80984315,Savings,Active
7387337432,40234356,Checking,Active
7387337433,11393229,Checking,Inactive
7387337434,31923108,Checking,Active
7387337435,90742980,Checking,Active
7387337436,93262991,Checking,Active
7387337437,86681456,Savings,Active
7387337438,99173403,Checking,Active
7387337439,56976928,Savings,Inactive
7387337440,58330873,Checking,Active
7387337441,69831113,Checking,Active
7387337442,47390432,Checking,Active
7387337443,46856127,Savings,Active
7387337444,43527431,Savings,Active
7387337445,47116608,Savings,Active
7387337446,39445933,Checking,Active
7387337447,79010825,Checking,Active
7387337448,64278595,Checking,Active
7387337449,79839705,Checking,Active
7387337450,13368311,Savings,Active
7387337451,44143928,Checking,Active
7387337452,79523590,Savings,Inactive
7387337453,37980268,Savings,Active
7387337454,55082055,Checking,Active
7387337455,82085969,Checking,Active
7387337456,66314328,Checking,Active
7387337457,89126566,Savings,Active
7387337458,43715579,Savings,Active
7387337459,83152782,Checking,Inactive
7387337460,19385405,Savings,Inactive
7387337461,41159454,Checking,Active
7387337462,52801634,Savings,Active
7387337463,31707992,Savings,Active
7387337464,86299063,Savings,Active
7387337465,81478579,Checking,Active
7387337466,52540931,Savings,Active
7387337467,68966161,Savings,Active
7387337468,76648509,Savings,Active
7387337469,29888337,Savings,Active
7387337470,29370485,Checking,Active
7387337471,99173403,Checking,Active
7387337472,74878965,Checking,Active
7387337473,96621622,Savings,Active
7387337474,77109064,Savings,Active
7387337475,13456167,Checking,Active
7387337476,25935612,Savings,Active
7387337477,49908021,Savings,Active
7387337478,17499000,Checking,Active
7387337479,98426732,Checking,Active
7387337480,31250863,Savings,Active
7387337481,92761081,Checking,Active
7387337482,83347140,Checking,Active
7387337483,16642881,Savings,Active
7387337484,29370485,Checking,Active
7387337485,56049541,Checking,Active
7387337486,57185425,Savings,Inactive
7387337487,23756120,Savings,Active
7387337488,53759381,Checking,Active
7387337489,99958752,Checking,Active
7387337490,28780977,Savings,Inactive
7387337491,18055886,Checking,Inactive
7387337492,44213838,Checking,Active
7387337493,28771500,Checking,Active
7387337494,90140826,Savings,Active
7387337495,86929075,Savings,Active
7387337496,57709939,Savings,Active
7387337497,55170455,Checking,Active
7387337498,82429370,Checking,Inactive
7387337499,68445982,Checking,Active
7387337500,59055777,Savings,Active
7387337501,92308266,Savings,Inactive
7387337502,19765541,Savings,Active
7387337503,83112442,Checking,Inactive
7387337504,72108377,Checking,Inactive
7387337505,59506087,Savings,Active
7387337506,37970938,Savings,Active
7387337507,26847710,Checking,Active
7387337508,94315159,Checking,Active
7387337509,69078735,Checking,Active
7387337510,87070247,Checking,Active
7387337511,32494560,Savings,Active
7387337512,24302988,Checking,Active
7387337513,66442229,Savings,Active
7387337514,20654955,Checking,Active
7387337515,25909094,Checking,Active
7387337516,18769154,Checking,Active
7387337517,59289517,Checking,Active
7387337518,84457714,Checking,Inactive
7387337519,67262349,Savings,Active
7387337520,18199453,Savings,Active
7387337521,62073878,Checking,Active
7387337522,49269047,Savings,Active
7387337523,86358007,Savings,Active
7387337524,52087514,Checking,Active
7387337525,48114314,Savings,Active
7387337526,68874684,Savings,Active
7387337527,47631820,Checking,Active
7387337528,32500741,Checking,Active
7387337529,28074604,Savings,Active
7387337530,31246817,Savings,Active
7387337531,16366765,Savings,Active
7387337532,93111275,Checking,Active
7387337533,84154518,Checking,Active
7387337534,48042527,Savings,Active
7387337535,35489971,Checking,Active
7387337536,74079306,Savings,Active
7387337537,88994947,Checking,Active
7387337538,48887426,Savings,Active
7387337539,65915576,Checking,Active
7387337540,91541655,Checking,Active
7387337541,62483135,Checking,Active
7387337542,22220779,Checking,Active
7387337543,54341233,Savings,Active
7387337544,46882596,Savings,Active
7387337545,13982841,Checking,Inactive
7387337546,44854728,Checking,Active
7387337547,54420399,Savings,Active
7387337548,25096238,Savings,Active
7387337549,82134230,Checking,Active
7387337550,47184919,Checking,Active
7387337551,20559619,Checking,Active
7387337552,31923586,Checking,Inactive
7387337553,29213588,Checking,Active
7387337554,68806216,Savings,Active
7387337555,64968675,Checking,Active
7387337556,34367914,Savings,Active
7387337557,29252385,Checking,Active
7387337558,23967205,Checking,Active
7387337559,97788509,Checking,Active
7387337560,65619257,Savings,Active
7387337561,58750528,Savings,Active
7387337562,51070750,Savings,Active
7387337563,33015747,Savings,Active
7387337564,72162633,Checking,Active
7387337565,39920640,Checking,Active
7387337566,24267219,Savings,Active
7387337567,51472653,Checking,Active
7387337568,87676752,Checking,Active
7387337569,61871300,Checking,Inactive
7387337570,69772870,Savings,Active
7387337571,34550917,Checking,Active
7387337572,43778016,Checking,Active
7387337573,22228430,Checking,Active
7387337574,44262751,Savings,Active
7387337575,75659175,Savings,Active
7387337576,46851904,Checking,Active
7387337577,55808185,Checking,Active
7387337578,81642544,Checking,Active
7387337579,55085630,Savings,Active
7387337580,75779576,Checking,Active
7387337581,99141923,Checking,Active
7387337582,77045304,Checking,Active
7387337583,78599379,Checking,Active
7387337584,82945575,Checking,Active
7387337585,94833579,Savings,Active
7387337586,56953575,Checking,Active
7387337587,46755236,Savings,Active
7387337588,34099587,Savings,Active
7387337589,13049898,Savings,Active
7387337590,23828072,Checking,Active
7387337591,81175315,Savings,Active
7387337592,61967424,Savings,Active
7387337593,63311363,Savings,Active
7387337594,93173959,Savings,Active
7387337595,15240324,Savings,Active
7387337596,53925662,Savings,Active
7387337597,45379815,Checking,Active
7387337598,72056929,Checking,Active
7387337599,81720117,Savings,Active
7387337600,27801811,Checking,Active
7387337601,25238672,Savings,Active
7387337602,67008437,Savings,Active
7387337603,62504962,Checking,Active
7387337604,25569039,Checking,Active
7387337605,33166893,Savings,Active
7387337606,47503696,Checking,Active
7387337607,32725394,Savings,Active
7387337608,69530147,Savings,Active
7387337609,57093006,Savings,Active
7387337610,79366673,Checking,Active
7387337611,68614114,Savings,Active
7387337612,76344468,Savings,Inactive
7387337613,36282982,Checking,Active
7387337614,56748294,Savings,Active
7387337615,60872896,Checking,Active
7387337616,17811020,Savings,Active
7387337617,34515584,Checking,Active
7387337618,82121383,Savings,Active
7387337619,80052977,Savings,Active
7387337620,83288884,Checking,Active
7387337621,30909123,Savings,Active
7387337622,74497292,Savings,Inactive
7387337623,29252385,Checking,Active
7387337624,80616752,Checking,Active
7387337625,33510308,Savings,Active
7387337626,66882596,Savings,Active
7387337627,65551651,Savings,Active
7387337628,33657359,Savings,Inactive
7387337629,33079849,Checking,Active
7387337630,66581225,Savings,Active
7387337631,45379815,Checking,Active
7387337632,72626055,Checking,Active
7387337633,30042440,Savings,Active
7387337634,22022893,Savings,Active
7387337635,93666890,Checking,Active
7387337636,72645632,Savings,Active
7387337637,46505907,Checking,Active
7387337638,99792793,Checking,Active
7387337639,60206765,Savings,Active
7387337640,42152860,Savings,Active
7387337641,52060469,Savings,Active
7387337642,62705605,Savings,Active
7387337643,79044769,Checking,Active
7387337644,42145204,Savings,Active
7387337645,60818371,Checking,Active
7387337646,89055841,Savings,Active
7387337647,10908268,Checking,Active
7387337648,65551651,Savings,Active
7387337649,59962326,Savings,Active
7387337650,76229679,Checking,Active
7387337651,66775429,Savings,Active
7387337652,60814675,Checking,Active
7387337653,66390045,Savings,Inactive
7387337654,42032995,Checking,Active
7387337655,84868823,Savings,Active
7387337656,31925595,Savings,Active
7387337657,94698434,Checking,Active
7387337658,49254043,Savings,Active
7387337659,77969413,Checking,Active
7387337660,59297868,Checking,Active
7387337661,85604007,Savings,Active
7387337662,94877420,Savings,Active
7387337663,44307648,Savings,Active
7387337664,82361126,Checking,Active
7387337665,80001293,Checking,Active
7387337666,41528882,Savings,Active
7387337667,44346496,Checking,Active
7387337668,30009747,Savings,Active
7387337669,69710932,Checking,Active
7387337670,60484678,Checking,Active
7387337671,79433551,Savings,Active
7387337672,52677298,Savings,Active
7387337673,45109300,Checking,Active
7387337674,21842340,Savings,Active
7387337675,52540931,Checking,Active
7387337676,76112511,Checking,Active
7387337677,21742128,Checking,Active
7387337678,31736591,Checking,Active
7387337679,65452649,Savings,Active
7387337680,50547327,Savings,Active
7387337681,70048377,Checking,Active
7387337682,37619848,Checking,Active
7387337683,85585360,Savings,Active
7387337684,46077354,Checking,Active
7387337685,65247234,Checking,Active
7387337686,37532393,Savings,Active
7387337687,69149040,Checking,Active
7387337688,79799350,Savings,Inactive
7387337689,72183979,Checking,Active
7387337690,90930923,Checking,Active
7387337691,34537403,Savings,Active
7387337692,99485336,Checking,Active
7387337693,75355175,Checking,Active
7387337694,75399644,Checking,Active
7387337695,42791240,Savings,Active
7387337696,38274485,Checking,Active
7387337697,33942989,Savings,Active
7387337698,31016864,Checking,Inactive
7387337699,85649631,Checking,Active
7387337700,67353418,Savings,Active
7387337701,40593666,Checking,Active
7387337702,69551652,Checking,Active
7387337703,73927595,Savings,Active
7387337704,38279744,Checking,Active
7387337705,27992175,Savings,Active
7387337706,65376757,Checking,Active
7387337707,41108122,Checking,Active
7387337708,68603050,Checking,Active
7387337709,62640981,Checking,Active
7387337710,63851414,Savings,Inactive
7387337711,16736668,Savings,Active
7387337712,48953016,Checking,Inactive
7387337713,95323808,Savings,Active
7387337714,41725741,Savings,Active
7387337715,46811152,Checking,Active
7387337716,92681273,Savings,Active
7387337717,12760551,Savings,Inactive
7387337718,59609372,Checking,Active
7387337719,49630886,Checking,Active
7387337720,80756613,Checking,Active
7387337721,78303155,Savings,Active
7387337722,99759064,Savings,Inactive
7387337723,18509864,Checking,Active
7387337724,72044877,Savings,Active
7387337725,26105668,Savings,Active
7387337726,30386310,Savings,Active
7387337727,42342425,Savings,Active
7387337728,23901813,Savings,Active
7387337729,71344410,Savings,Active
7387337730,98222248,Checking,Inactive
7387337731,85277061,Savings,Active
7387337732,20978766,Savings,Active
7387337733,30304150,Checking,Active
7387337734,42583228,Checking,Active
7387337735,94790760,Savings,Active
7387337736,33635683,Savings,Active
7387337737,21333082,Savings,Active
7387337738,29789569,Checking,Active
7387337739,88855492,Checking,Inactive
7387337740,30560259,Savings,Active
7387337741,71643830,Checking,Active
7387337742,90691490,Checking,Active
7387337743,67262349,Checking,Active
7387337744,12492269,Checking,Active
7387337745,70296234,Savings,Active
7387337746,92480367,Checking,Active
7387337747,36518966,Checking,Active
7387337748,73723401,Savings,Active
7387337749,79523590,Checking,Active
7387337750,75406461,Checking,Active
7387337751,87847958,Checking,Active
7387337752,16133770,Checking,Inactive
7387337753,16361269,Checking,Active
7387337754,14402286,Checking,Active
7387337755,29355639,Savings,Active
7387337756,99861628,Savings,Active
7387337757,58770802,Savings,Active
7387337758,71268850,Savings,Inactive
7387337759,86382073,Savings,Active
7387337760,11440177,Checking,Active
7387337761,83983385,Savings,Active
7387337762,26277048,Checking,Active
7387337763,20723744,Savings,Inactive
7387337764,77885586,Checking,Active
7387337765,46465464,Savings,Active
7387337766,48083690,Savings,Active
7387337767,63326533,Savings,Active
7387337768,76229679,Checking,Active
7387337769,94115342,Savings,Active
7387337770,74694356,Savings,Active
7387337771,20345184,Checking,Active
7387337772,69256131,Checking,Active
7387337773,62451290,Checking,Active
7387337774,49705281,Checking,Active
7387337775,95865265,Savings,Active
7387337776,38691662,Checking,Active
7387337777,85913508,Savings,Active
7387337778,42656002,Checking,Active
7387337779,65301303,Savings,Active
7387337780,26446613,Savings,Active
7387337781,56128064,Checking,Active
7387337782,68155323,Savings,Active
7387337783,71856417,Checking,Active
7387337784,91608579,Checking,Inactive
7387337785,93967940,Checking,Active
7387337786,69058732,Checking,Active
7387337787,48495115,Checking,Active
7387337788,54341233,Savings,Active
7387337789,78599379,Savings,Active
7387337790,58961610,Savings,Active
7387337791,55547219,Checking,Active
7387337792,61313891,Checking,Active
7387337793,45589276,Savings,Active
7387337794,49002763,Savings,Active
7387337795,92034843,Savings,Active
7387337796,20395224,Savings,Inactive
7387337797,15261295,Savings,Active
7387337798,74520670,Savings,Inactive
7387337799,63924906,Checking,Active
7387337800,37872923,Savings,Active
7387337801,47752533,Checking,Active
7387337802,20978766,Checking,Inactive
7387337803,59883900,Savings,Active
7387337804,44826149,Savings,Inactive
7387337805,89644363,Checking,Active
7387337806,51824399,Checking,Active
7387337807,92359936,Checking,Active
7387337808,36201546,Checking,Active
7387337809,93236384,Savings,Active
7387337810,75433755,Savings,Active
7387337811,31037481,Savings,Active
7387337812,53830134,Checking,Active
7387337813,29000067,Savings,Active
7387337814,33831534,Savings,Inactive
7387337815,75812864,Savings,Active
7387337816,67537400,Savings,Active
7387337817,96331969,Savings,Active
7387337818,72183979,Savings,Active
7387337819,53225060,Checking,Active
7387337820,49302393,Savings,Active
7387337821,69795662,Savings,Active
7387337822,52677298,Checking,Inactive
7387337823,46600823,Checking,Active
7387337824,47954712,Savings,Active
7387337825,33806405,Checking,Active
7387337826,42983145,Checking,Active
7387337827,19011792,Checking,Active
7387337828,45109300,Checking,Active
7387337829,56743129,Savings,Inactive
7387337830,46274267,Savings,Inactive
7387337831,90318436,Savings,Active
7387337832,47415547,Savings,Active
7387337833,26973164,Checking,Active
7387337834,92123769,Checking,Active
7387337835,26127375,Savings,Inactive
7387337836,79778439,Checking,Active
7387337837,70943440,Checking,Inactive
7387337838,15624868,Checking,Active
7387337839,81405568,Checking,Active
7387337840,18611871,Savings,Active
7387337841,92881552,Checking,Active
7387337842,69386132,Savings,Inactive
7387337843,66715773,Checking,Active
7387337844,16573876,Checking,Inactive
7387337845,29464505,Savings,Active
7387337846,88327648,Checking,Active
7387337847,87483407,Savings,Active
7387337848,38982170,Checking,Active
7387337849,59255871,Savings,Inactive
7387337850,63600440,Savings,Active
7387337851,93960419,Checking,Active
7387337852,62580228,Savings,Active
7387337853,21961724,Checking,Active
7387337854,99762183,Checking,Active
7387337855,59182681,Savings,Active
7387337856,50932872,Checking,Inactive
7387337857,21806930,Checking,Active
7387337858,99804993,Savings,Active
7387337859,55926718,Savings,Active
7387337860,32450096,Checking,Active
7387337861,75277776,Checking,Active
7387337862,78869781,Checking,Inactive
7387337863,88143445,Checking,Active
7387337864,57335425,Checking,Active
7387337865,18523622,Checking,Active
7387337866,97378967,Savings,Active
7387337867,57744797,Checking,Active
7387337868,18073835,Checking,Active
7387337869,60514862,Savings,Active
7387337870,96170431,Savings,Active
7387337871,85495408,Savings,Active
7387337872,81207270,Savings,Active
7387337873,54907750,Checking,Active
7387337874,93236384,Checking,Inactive
7387337875,65085973,Checking,Active
7387337876,12492269,Savings,Active
7387337877,87778444,Savings,Inactive
7387337878,20862320,Checking,Active
7387337879,13869891,Checking,Inactive
7387337880,27142106,Savings,Active
7387337881,60484678,Savings,Active
7387337882,56995278,Checking,Active
7387337883,56510454,Checking,Active
7387337884,59297868,Savings,Inactive
7387337885,45571701,Checking,Active
7387337886,81663185,Savings,Active
7387337887,23964713,Checking,Active
7387337888,29135695,Checking,Active
7387337889,23760874,Checking,Active
7387337890,19718130,Checking,Active
7387337891,42118416,Savings,Active
7387337892,58299606,Savings,Inactive
7387337893,20590611,Savings,Active
7387337894,61275330,Savings,Active
7387337895,15565386,Savings,Active
7387337896,46063968,Checking,Active
7387337897,41567663,Savings,Inactive
7387337898,93807926,Savings,Active
7387337899,94725696,Checking,Inactive
7387337900,73538742,Savings,Active
7387337901,98184989,Checking,Active
7387337902,14357995,Checking,Inactive
7387337903,98959637,Checking,Active
7387337904,47702472,Checking,Active
7387337905,52514042,Checking,Active
7387337906,99280276,Checking,Active
7387337907,29888337,Checking,Active
7387337908,19540353,Savings,Active
7387337909,24456537,Checking,Active
7387337910,25095339,Savings,Active
7387337911,10389869,Checking,Active
7387337912,65132033,Checking,Active
7387337913,58049108,Checking,Active
7387337914,67589391,Checking,Active
7387337915,51600294,Checking,Active
7387337916,29105788,Savings,Active
7387337917,56528845,Checking,Active
7387337918,76757712,Savings,Active
7387337919,24149289,Savings,Active
7387337920,69138052,Checking,Active
7387337921,34655100,Savings,Active
7387337922,50496569,Checking,Active
7387337923,78763889,Savings,Active
7387337924,54195169,Savings,Active
7387337925,25192572,Savings,Active
7387337926,28069791,Savings,Active
7387337927,80556922,Checking,Active
7387337928,90930923,Savings,Active
7387337929,85913508,Checking,Active
7387337930,32506443,Savings,Active
7387337931,35305812,Savings,Active
7387337932,26636891,Savings,Active
7387337933,31068852,Checking,Active
7387337934,47923832,Savings,Active
7387337935,75583703,Savings,Active
7387337936,72462053,Savings,Active
7387337937,32242965,Savings,Active
7387337938,86590915,Savings,Active
7387337939,14605272,Savings,Active
7387337940,49441664,Checking,Active
7387337941,49273118,Checking,Active
7387337942,86012446,Checking,Active
7387337943,11057347,Checking,Inactive
7387337944,72290387,Checking,Active
7387337945,26917788,Savings,Active
7387337946,44842098,Checking,Active
7387337947,21155828,Checking,Inactive
7387337948,31643969,Savings,Active
7387337949,87206551,Checking,Active
7387337950,87927408,Savings,Active
7387337951,83554165,Checking,Active
7387337952,33876619,Checking,Inactive
7387337953,75160011,Savings,Active
7387337954,84468803,Savings,Active
7387337955,17646537,Savings,Active
7387337956,88706829,Checking,Active
7387337957,96413903,Checking,Active
7387337958,51286651,Checking,Active
7387337959,32117307,Savings,Active
7387337960,24724421,Checking,Active
7387337961,73009846,Checking,Active
7387337962,93889605,Checking,Active
7387337963,97245015,Checking,Active
7387337964,17250120,Checking,Active
7387337965,95949600,Checking,Active
7387337966,24456537,Savings,Active
7387337967,65271605,Savings,Active
7387337968,57158081,Checking,Active
7387337969,54444463,Checking,Active
7387337970,97245015,Savings,Active
7387337971,50662597,Savings,Active
7387337972,49540776,Savings,Active
7387337973,63569537,Checking,Active
7387337974,68874684,Checking,Active
7387337975,47048487,Checking,Active
7387337976,91713458,Savings,Active
7387337977,83022671,Savings,Active
7387337978,99982360,Checking,Inactive
7387337979,11656664,Savings,Active
7387337980,77045304,Checking,Active
7387337981,33027993,Savings,Inactive
7387337982,83338572,Savings,Active
7387337983,41769696,Checking,Active
7387337984,85558967,Checking,Active
7387337985,70291252,Checking,Active
7387337986,69143310,Checking,Active
7387337987,47048306,Savings,Active
7387337988,16088821,Checking,Active
7387337989,20654955,Savings,Active
7387337990,84927887,Savings,Active
7387337991,31206410,Checking,Inactive
7387337992,64446417,Savings,Inactive
7387337993,18068279,Checking,Active
7387337994,72777553,Checking,Active
7387337995,89969335,Checking,Active
7387337996,91108209,Savings,Inactive
7387337997,50495083,Checking,Active
7387337998,48531339,Savings,Active
7387337999,47780735,Checking,Active
7387338000,50627971,Savings,Inactive
7387338001,40194968,Savings,Active
7387338002,59283129,Savings,Active
7387338003,25288853,Savings,Active
7387338004,95898850,Checking,Active
7387338005,30540859,Savings,Active
7387338006,50386342,Checking,Active
7387338007,58673938,Checking,Active
7387338008,95898850,Savings,Active
7387338009,77774142,Checking,Active
7387338010,39596073,Savings,Active
7387338011,17436271,Checking,Inactive
7387338012,18933129,Checking,Active
7387338013,21427599,Checking,Active
7387338014,17250120,Savings,Active
7387338015,80974204,Savings,Active
7387338016,95356796,Checking,Inactive
7387338017,38104984,Savings,Active
7387338018,95615735,Savings,Active
7387338019,63114572,Checking,Active
7387338020,71497091,Savings,Active
7387338021,58889420,Checking,Inactive
7387338022,90863784,Savings,Active
7387338023,33363770,Checking,Active
7387338024,28518678,Checking,Active
7387338025,96157592,Checking,Active
7387338026,68541222,Savings,Active
7387338027,96245126,Savings,Active
7387338028,54702285,Checking,Active
7387338029,61544880,Savings,Active
7387338030,12251812,Checking,Active
7387338031,21517281,Savings,Active
7387338032,18059354,Savings,Active
7387338033,41351555,Savings,Active
7387338034,12210699,Checking,Active
7387338035,93243626,Savings,Active
7387338036,93496773,Checking,Active
7387338037,18404082,Savings,Active
7387338038,13009818,Savings,Active
7387338039,15481717,Checking,Inactive
7387338040,45650373,Savings,Active
7387338041,43296761,Checking,Active
7387338042,19759461,Checking,Active
7387338043,65865883,Savings,Active
7387338044,99988911,Checking,Active
7387338045,39441160,Checking,Active
7387338046,31272877,Checking,Active
7387338047,59615930,Checking,Active
7387338048,30035660,Savings,Active
7387338049,84351197,Checking,Active
7387338050,96806923,Savings,Active
7387338051,46506801,Checking,Active
7387338052,82630505,Checking,Active
7387338053,93739129,Savings,Active
7387338054,15714636,Checking,Active
7387338055,17975041,Savings,Active
7387338056,84052830,Savings,Active
7387338057,67546513,Checking,Active
7387338058,91943483,Savings,Active
7387338059,75379389,Checking,Active
7387338060,31594749,Savings,Active
7387338061,95875192,Savings,Active
7387338062,18325767,Savings,Active
7387338063,59471032,Savings,Active
7387338064,64186649,Savings,Active
7387338065,21734042,Checking,Active
7387338066,25424761,Savings,Active
7387338067,11716899,Checking,Active
7387338068,28642939,Checking,Active
7387338069,64662048,Checking,Active
7387338070,89991289,Savings,Active
7387338071,36709771,Checking,Active
7387338072,14305756,Savings,Active
7387338073,63311363,Checking,Active
7387338074,91500135,Savings,Active
7387338075,63048437,Checking,Active
7387338076,85696247,Savings,Active
7387338077,99799036,Checking,Active
7387338078,44388012,Savings,Active
7387338079,27710481,Checking,Active
